ProductKey,ProductAlternateKey,SubcategoryKey,Product Name
10002018,TEC-AC-10002018,12,AmazonBasics 3-Button USB Wired Mouse
10004381,OFF-PA-10004381,11,14-7/8 x 11 Blue Bar Computer Printout Paper
10001453,OFF-EN-10001453,13,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
10001212,OFF-SU-10001212,15,Kleencut Forged Office Shears by Acme United Corporation
10000201,OFF-BI-10000201,9,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
10004396,TEC-AC-10004396,12,Logitech Keyboard K120
10002467,OFF-AR-10002467,7,Dixon Ticonderoga Pencils
10000752,TEC-MA-10000752,16,Texas Instrument TI-15 Fraction Calculator
10004845,FUR-FU-10004845,6,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
10000840,OFF-FA-10000840,14,OIC Thumb-Tacks
10001231,OFF-AR-10001231,7,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
10001802,FUR-CH-10001802,2,Hon Every-Day Chair Series Swivel Task Chairs
10002670,OFF-AP-10002670,10,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
10003485,OFF-FA-10003485,14,Staples
10000143,OFF-PA-10000143,11,Astroparche Fine Business Paper
10000045,TEC-MA-10000045,16,Zebra ZM400 Thermal Label Printer
10004522,TEC-PH-10004522,8,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
10002584,TEC-PH-10002584,8,Samsung Galaxy S4
10004626,FUR-CH-10004626,2,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
10000562,TEC-PH-10000562,8,Samsung Convoy 3
10001025,FUR-FU-10001025,6,"Eldon Imàge Series Desk Accessories, Clear"
10004178,OFF-LA-10004178,3,Avery 491
10003797,OFF-PA-10003797,11,Xerox 209
10003448,OFF-EN-10003448,13,"Peel & Seel Recycled Catalog Envelopes, Brown"
10000938,OFF-AP-10000938,10,Avanti 1.7 Cu. Ft. Refrigerator
10004737,OFF-SU-10004737,15,Acme Design Stainless Steel Bent Scissors
10001691,FUR-TA-10001691,4,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
10003173,TEC-MA-10003173,16,Hewlett-Packard 300S Scientific Calculator
10003302,OFF-PA-10003302,11,Xerox 1906
10000423,TEC-MA-10000423,16,Texas Instruments TI-34 Scientific Calculator
10004992,TEC-AC-10004992,12,Kingston Digital DataTraveler 64GB USB 2.0
10004099,OFF-BI-10004099,9,GBC VeloBinder Strips
10003870,TEC-AC-10003870,12,Logitech Z-906 Speaker sys - home theater - 5.1-CH
10000275,OFF-AP-10000275,10,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
10003192,FUR-FU-10003192,6,Luxo Adjustable Task Clamp Lamp
10000859,OFF-PA-10000859,11,Unpadded Memo Slips
10000614,OFF-AR-10000614,7,Barrel Sharpener
10000089,OFF-FA-10000089,14,Acco Glide Clips
10002044,FUR-CH-10002044,2,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
10001086,FUR-TA-10001086,4,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
10000048,OFF-PA-10000048,11,Xerox 20
10002109,TEC-MA-10002109,16,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
10003036,OFF-PA-10003036,11,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
10002182,OFF-ST-10002182,5,"Iris 3-Drawer Stacking Bin, Black"
10004010,OFF-AR-10004010,7,Hunt Boston Vacuum Mount KS Pencil Sharpener
10003572,OFF-ST-10003572,5,Portfile Personal File Boxes
10003994,OFF-ST-10003994,5,"Belkin 19"" Center-Weighted Shelf, Gray"
10004245,FUR-FU-10004245,6,"Career Cubicle Clock, 8 1/4"", Black"
10002592,OFF-EN-10002592,13,"Peel & Seel Recycled Catalog Envelopes, Brown"
10000914,OFF-AR-10000914,7,Boston 16765 Mini Stand Up Battery Pencil Sharpener
10003498,OFF-LA-10003498,3,Avery 475
10003329,TEC-MA-10003329,16,"Vtech AT&T CL2940 Corded Speakerphone, Black"
10000747,FUR-FU-10000747,6,Tenex B1-RE Series Chair Mats for Low Pile Carpets
10000636,OFF-ST-10000636,5,Rogers Profile Extra Capacity Storage Tub
10001497,OFF-PA-10001497,11,Xerox 1914
10001952,OFF-PA-10001952,11,Xerox 1902
10004661,OFF-SU-10004661,15,Acme Titanium Bonded Scissors
10001826,OFF-PA-10001826,11,Xerox 207
10003176,TEC-MA-10003176,16,Okidata B400 Printer
10002114,TEC-PH-10002114,8,Xiaomi Mi3
10001593,OFF-PA-10001593,11,Xerox 1947
10004803,TEC-AC-10004803,12,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
10001801,OFF-PA-10001801,11,Xerox 193
10001564,OFF-AP-10001564,10,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
10004595,TEC-AC-10004595,12,First Data TMFD35 PIN Pad
10002874,FUR-FU-10002874,6,Ultra Commercial Grade Dual Valve Door Closer
10003489,FUR-FU-10003489,6,Contemporary Borderless Frame
10002073,TEC-MA-10002073,16,"3D Systems Cube Printer, 2nd Generation, White"
10000279,OFF-BI-10000279,9,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
10000300,OFF-PA-10000300,11,Xerox 1936
10004308,OFF-BI-10004308,9,Avery Legal 4-Ring Binder
10004080,TEC-PH-10004080,8,Avaya 5410 Digital phone
10001260,OFF-PA-10001260,11,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
10004946,OFF-ST-10004946,5,Desktop 3-Pocket Hot File
10000820,FUR-FU-10000820,6,Tensor Brushed Steel Torchiere Floor Lamp
10002930,TEC-MA-10002930,16,Ricoh - Ink Collector Unit for GX3000 Series Printers
10003205,OFF-PA-10003205,11,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
10002368,OFF-LA-10002368,3,Avery 479
10003230,TEC-MA-10003230,16,Okidata C610n Printer
10000295,OFF-PA-10000295,11,Xerox 229
10004884,OFF-SU-10004884,15,Acme Galleria Hot Forged Steel Scissors with Colored Handles
10001057,FUR-FU-10001057,6,Tensor Track Tree Floor Lamp
10003278,OFF-AP-10003278,10,Belkin 7-Outlet SurgeMaster Home Series
10002070,TEC-PH-10002070,8,Griffin GC36547 PowerJolt SE Lightning Charger
10000277,FUR-FU-10000277,6,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
10004420,TEC-AC-10004420,12,Cherry 142-key Programmable Keyboard
10003896,OFF-AR-10003896,7,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
10002897,OFF-BI-10002897,9,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
10001243,OFF-PA-10001243,11,Xerox 1983
10003806,FUR-FU-10003806,6,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
10000904,TEC-MA-10000904,16,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
10003374,FUR-FU-10003374,6,Electrix Fluorescent Magnifier Lamps & Weighted Base
10001856,TEC-MA-10001856,16,Okidata C610n Printer
10004707,OFF-AR-10004707,7,Staples in misc. colors
10001695,TEC-MA-10001695,16,Zebra GK420t Direct Thermal/Thermal Transfer Printer
10002506,FUR-FU-10002506,6,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
10004518,TEC-AC-10004518,12,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
10000027,OFF-AP-10000027,10,Hoover Commercial SteamVac
10000926,TEC-AC-10000926,12,NETGEAR RangeMax WNR1000 Wireless Router
10001846,OFF-PA-10001846,11,Xerox 1899
10001567,FUR-BO-10001567,1,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
10001379,FUR-FU-10001379,6,"Executive Impressions 16-1/2"" Circular Wall Clock"
10000937,OFF-AR-10000937,7,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
10002030,FUR-FU-10002030,6,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
10000254,OFF-FA-10000254,14,Sterling Rubber Bands by Alliance
10004136,OFF-AP-10004136,10,Kensington 6 Outlet SmartSocket Surge Protector
10003986,OFF-AR-10003986,7,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
10004290,OFF-SU-10004290,15,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
10004552,TEC-MA-10004552,16,Star Micronics TSP100 TSP143LAN Receipt Printer
10000312,OFF-PA-10000312,11,Xerox 1955
10001001,OFF-PA-10001001,11,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
10001583,OFF-PA-10001583,11,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
10002694,TEC-MA-10002694,16,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
10003337,TEC-MA-10003337,16,Okidata B401 Printer
10000210,OFF-PA-10000210,11,Xerox Blank Computer Paper
10003477,OFF-AR-10003477,7,4009 Highlighters
10002317,FUR-CH-10002317,2,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
10004677,OFF-LA-10004677,3,Self-Adhesive Address Labels for Typewriters with Dispenser Box
10001535,OFF-EN-10001535,13,Grip Seal Envelopes
10003493,TEC-MA-10003493,16,Penpower WorldCard Pro Card Scanner
10002380,TEC-AC-10002380,12,Sony 8GB Class 10 Micro SDHC R40 Memory Card
10002817,TEC-PH-10002817,8,RCA ViSYS 25425RE1 Corded phone
10003099,OFF-AP-10003099,10,"Eureka Hand Vacuum, Bagless"
10001627,OFF-ST-10001627,5,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
