SalesKey,OrderKey,CustomerKey,SalesTheritoryKey,ProductKey,Sales,Quantity,Discount,Profit
478,103891,16690,90008,10000149,95.76,6,0.2,7.182
479,152632,15475,12180,10002671,40.2,3,0,19.296
480,100790,15805,10024,10003045,14.7,5,0,6.615
481,100790,15805,10024,10000689,704.25,5,0,84.51
482,134677,21865,92024,10001445,9.09,3,0,1.9089
483,127691,14065,10024,10002053,5.96,2,0,1.6688
484,127691,14065,10024,10002567,159.98,2,0,57.5928
485,140963,18070,90045,10003923,29.6,2,0,14.8
486,140963,18070,90045,10001337,514.165,5,0.15,-30.245
487,140963,18070,90045,10001924,279.96,5,0.2,17.4975
488,154627,20830,60610,10001363,2735.952,6,0.2,341.994
489,133753,11905,77340,10000376,7.992,1,0.2,0.5994
490,133753,11905,77340,10000303,63.984,2,0.2,10.3974
491,133753,11905,77340,10001953,70.368,2,0.2,6.1572
492,113362,10960,14609,10001809,449.15,5,0,8.983
493,113362,10960,14609,10003845,11.07,3,0,5.0922
494,169166,20590,98115,10000991,93.98,2,0,13.1572
495,120929,19780,38109,10001857,189.882,3,0.4,-94.941
496,134782,17350,72701,10001434,105.42,2,0,51.6558
497,126158,20095,92627,10002498,119.616,8,0.2,40.3704
498,126158,20095,92627,10004864,255.76,4,0,81.8432
499,126158,20095,92627,10002602,241.568,2,0.2,18.1176
500,126158,20095,92627,10000073,69.3,9,0,22.869
501,105578,17380,80134,10001670,22.62,2,0.7,-15.08
502,105578,17380,80134,10001658,14.952,2,0.7,-11.9616
503,105578,17380,80134,10001215,801.568,2,0.2,50.098
504,105578,17380,80134,10000831,2.376,3,0.7,-1.9008
505,105578,17380,80134,10000357,32.792,1,0.2,11.8871
506,134978,13705,10024,10003274,15.92,5,0.2,5.373
507,145352,12385,30318,10001662,2.74,1,0,0.7398
508,145352,12385,30318,10003856,8.34,3,0,2.1684
509,145352,12385,30318,10001228,46.74,3,0,11.685
510,145352,12385,30318,10003527,6354.95,5,0,3177.475
511,135307,17245,64118,10001290,126.3,3,0,40.416
512,135307,17245,64118,10002399,38.04,2,0,12.1728
513,106341,17185,43055,10002053,7.152,3,0.2,0.7152
514,163405,11515,90049,10003811,6.63,3,0,1.7901
515,163405,11515,90049,10001246,5.88,2,0,1.7052
516,127432,10180,59405,10003236,2999.95,5,0,1379.977
517,127432,10180,59405,10004507,51.45,3,0,13.8915
518,127432,10180,59405,10001667,11.96,2,0,5.382
519,127432,10180,59405,10004459,1126.02,3,0,56.301
520,157812,13210,77041,10000171,18.392,1,0.2,5.2877
521,157812,13210,77041,10000736,129.568,2,0.2,-25.9136
522,157812,13210,77041,10000285,14.112,9,0.8,-21.168
523,145142,17605,48234,10001857,210.98,2,0,21.098
524,139486,17155,90032,10003555,55.176,3,0.2,-12.4146
525,139486,17155,90032,10003832,66.26,2,0,27.1666
526,158792,11605,1841,10002815,22.2,5,0,10.434
527,113558,18790,33801,10003379,683.952,3,0.2,42.747
528,113558,18790,33801,10001756,45.696,3,0.2,5.1408
529,138303,18145,19134,10004963,36.336,3,0.2,-7.2672
530,138303,18145,19134,10002881,666.248,1,0.2,-149.9058
531,138303,18145,19134,10001335,52.512,6,0.2,19.692
532,102848,16240,90036,10000595,190.72,1,0.2,11.92
533,129441,15340,90032,10000448,47.94,3,0,2.397
534,168753,19615,36116,10000984,979.95,5,0,274.386
535,168753,19615,36116,10002557,22.75,5,0,11.375
536,126613,10375,85204,10001325,16.768,2,0.2,1.4672
537,122637,13915,60653,10002429,42.616,7,0.8,-68.1856
538,147851,17470,10009,10004528,10.752,4,0.2,3.36
539,134894,12985,42420,10001271,152.94,3,0,41.2938
540,134894,12985,42420,10002647,283.92,4,0,70.98
541,140795,11500,54302,10001432,468.9,6,0,206.316
542,136924,14080,85705,10002262,380.864,8,0.2,38.0864
543,120161,17065,45503,10001809,646.776,9,0.2,-145.5246
544,103849,18895,76106,10001465,58.112,2,0.2,7.264
545,103849,18895,76106,10002597,100.792,1,0.2,6.2995
546,103849,18895,76106,10000723,66.112,4,0.6,-84.2928
547,162929,10135,10035,10000404,41.28,6,0.2,13.932
548,162929,10135,10035,10002986,13.36,2,0,6.4128
549,113173,13225,60653,10000604,250.272,9,0.2,15.642
550,113173,13225,60653,10004738,11.364,3,0.8,-17.046
551,113173,13225,60653,10001935,8.72,5,0.2,-1.744
552,136406,11320,94110,10002024,1121.568,2,0.2,0
553,112774,19960,32216,10003039,34.504,1,0.2,6.0382
554,101945,14710,77070,10004248,10.824,3,0.2,2.5707
555,100650,13225,92804,10001780,1295.78,2,0,310.9872
556,155852,10945,28403,10003560,19.456,4,0.2,3.4048
557,113243,18730,90045,10001297,20.7,2,0,9.936
558,113243,18730,90045,10004256,1335.68,4,0.2,-217.048
559,113243,18730,90045,10003441,32.4,5,0,15.552
560,118731,17080,94110,10003347,42.6,3,0,16.614
561,118731,17080,94110,10000069,84.056,7,0.2,27.3182
562,145576,12775,33614,10003914,13,5,0.2,1.3
563,145576,12775,33614,10004020,13.128,3,0.2,3.7743
564,130736,15490,98105,10003467,3.96,2,0,0
565,130736,15490,98105,10000634,2.61,1,0,1.2006
566,137099,14320,90008,10002496,374.376,3,0.2,46.797
567,156951,13840,98105,10004530,91.84,8,0,45.0016
568,156951,13840,98105,10001107,81.088,7,0.2,27.3672
569,156951,13840,98105,10004451,19.44,3,0,9.3312
570,156951,13840,98105,10004997,451.152,3,0.2,0
571,164826,15415,10024,10001297,72.45,7,0,34.776
572,164826,15415,10024,10000585,13.96,4,0,6.4216
573,164826,15415,10024,10001922,33.264,7,0.2,11.2266
574,164826,15415,10024,10000347,14.85,3,0,4.0095
575,127250,20200,98270,10003394,8.82,3,0,2.3814
576,149713,21640,90805,10004530,160.72,14,0,78.7528
577,149713,21640,90805,10001450,19.92,4,0,9.7608
578,149713,21640,90805,10001574,7.3,2,0,2.19
579,118640,11950,60610,10002974,69.712,2,0.2,8.714
580,118640,11950,60610,10001475,8.792,1,0.6,-5.7148
581,132906,12145,90004,10004498,51.52,4,0,1.5456
582,145233,13465,80219,10004977,470.376,3,0.2,52.9173
583,145233,13465,80219,10000586,105.584,2,0.2,9.2386
584,145233,13465,80219,10000358,31.152,3,0.2,3.5046
585,145233,13465,80219,10002764,6.783,7,0.7,-4.7481
586,145233,13465,80219,10001254,406.368,4,0.2,30.4776
587,128139,11725,40475,10003956,70.98,1,0,4.9686
588,128139,11725,40475,10003930,294.93,3,0,144.5157
589,156986,21910,97301,10003800,84.784,2,0.2,-20.1362
590,156986,21910,97301,10002005,20.736,4,0.2,7.2576
591,156986,21910,97301,10002498,16.821,3,0.7,-12.8961
592,156986,21910,97301,10004101,10.368,2,0.2,3.6288
593,135405,17830,78041,10004078,9.344,2,0.2,1.168
594,135405,17830,78041,10001266,31.2,3,0.2,9.75
595,131450,16915,92024,10004708,76.12,2,0,22.0748
596,131450,16915,92024,10004115,1199.976,3,0.2,434.9913
597,131450,16915,92024,10002398,445.96,5,0.2,55.745
598,131450,16915,92024,10001979,327.76,8,0,91.7728
599,120180,21130,19134,10004115,11.632,2,0.2,1.0178
600,100720,12205,19120,10001425,143.982,3,0.4,-28.7964
601,100720,12205,19120,10003963,494.376,4,0.4,-115.3544
602,100720,12205,19120,10001574,5.84,2,0.2,0.73
603,149958,10240,33614,10001490,142.776,1,0.2,17.847
604,149958,10240,33614,10001756,45.696,3,0.2,5.1408
605,149958,10240,33614,10000773,7.218,3,0.7,-5.5338
606,149958,10240,33614,10001543,43.188,4,0.7,-31.6712
607,149958,10240,33614,10002120,131.904,3,0.2,47.8152
608,105767,10510,19134,10000848,3.282,2,0.7,-2.6256
609,105767,10510,19134,10001246,21.168,9,0.2,2.3814
610,105767,10510,19134,10003092,55.188,2,0.4,-10.1178
611,161816,18655,75217,10003012,369.576,3,0.2,41.5773
612,161816,18655,75217,10004345,15.712,4,0.2,5.6956
613,121223,14590,19143,10001204,8.448,2,0.2,2.64
614,121223,14590,19143,10004667,728.946,9,0.4,-157.9383
615,138611,12595,43123,10000011,119.94,10,0.4,15.992
616,138611,12595,43123,10002949,3.648,2,0.7,-2.7968
617,117947,18355,10011,10003849,40.48,2,0,15.7872
618,117947,18355,10011,10000010,9.94,2,0,3.0814
619,117947,18355,10011,10002824,107.424,9,0.2,33.57
620,117947,18355,10011,10002538,37.91,1,0,10.9939
621,117947,18355,10011,10000521,88.02,3,0,27.2862
622,111171,12265,60610,10002103,8.69,5,0.8,-14.773
623,138009,20965,48126,10004853,301.96,2,0,87.5684
624,138009,20965,48126,10000179,555.21,5,0.1,178.901
625,138009,20965,48126,10001272,523.48,4,0,130.87
626,138009,20965,48126,10004042,161.82,9,0,46.9278
627,163020,17800,10009,10000221,35.56,7,0,12.0904
628,153787,10735,98115,10001563,97.16,2,0,28.1764
629,133431,17140,94122,10000605,15.24,5,0.2,5.1435
630,133431,17140,94122,10002615,13.23,3,0,6.0858
631,135720,14380,80013,10001963,243.384,3,0.2,-51.7191
632,135720,14380,80013,10001267,119.8,5,0.2,29.95
633,135720,14380,80013,10002103,300.768,4,0.2,30.0768
634,144694,11605,33180,10002857,17.88,3,0.2,2.4585
635,144694,11605,33180,10003930,235.944,3,0.2,85.5297
636,168004,13420,31088,10001482,392.94,3,0,43.2234
637,123470,17725,80013,10001989,18.882,3,0.7,-13.8468
638,123470,17725,80013,10003287,122.328,3,0.2,12.2328
639,115917,19465,94591,10000576,1049.2,5,0,272.792
640,115917,19465,94591,10004728,15.424,4,0.2,5.0128
641,147067,16150,55407,10000732,18.84,3,0,6.0288
642,167913,15835,92691,10000585,330.4,2,0,85.904
643,167913,15835,92691,10002787,26.25,7,0,12.6
644,106103,20305,48307,10003832,132.52,4,0,54.3332
645,127719,21025,7060,10001934,6.48,1,0,3.1752
646,126221,12430,47201,10002457,209.3,2,0,56.511
647,103947,10990,85635,10003112,31.56,5,0.2,9.8625
648,103947,10990,85635,10002350,30.144,2,0.2,3.0144
649,160745,10825,98661,10001935,14.8,4,0,6.068
650,160745,10825,98661,10003273,302.376,3,0.2,22.6782
651,160745,10825,98661,10001142,316,4,0,31.6
652,132661,20740,10024,10000482,379.4,10,0,178.318
653,140844,10405,10035,10003892,97.82,2,0,45.9754
654,140844,10405,10035,10001101,103.12,8,0,10.312
655,137239,12730,43229,10002439,113.552,2,0.2,8.5164
656,137239,12730,43229,10002827,3.318,2,0.7,-2.6544
657,137239,12730,43229,10002230,134.288,2,0.2,45.3222
658,156097,14125,60505,10001215,701.372,2,0.3,-50.098
659,156097,14125,60505,10004654,2.308,2,0.8,-3.462
660,146563,12025,76017,10001490,999.432,7,0.2,124.929
661,146563,12025,76017,10001511,724.08,14,0.2,-135.765
662,146563,12025,76017,10001768,918.785,5,0.3,-118.1295
663,146563,12025,76017,10003981,2.724,3,0.8,-4.2222
664,123666,20545,10011,10001522,459.95,5,0,18.398
665,143308,19825,40214,10000621,10.74,3,0,5.2626
666,132682,21235,75081,10004231,23.76,3,0.2,2.079
667,132682,21235,75081,10000474,85.056,3,0.2,28.7064
668,132682,21235,75081,10004042,381.576,3,0.2,28.6182
669,156314,19390,44105,10003096,30.36,5,0.2,8.7285
670,106663,17800,60653,10002759,23.976,3,0.6,-14.3856
671,106663,17800,60653,10000688,108.925,1,0.5,-71.8905
672,106663,17800,60653,10002377,36.352,8,0.2,11.36
673,111178,20995,62301,10001954,19.56,5,0.2,1.7115
674,130351,19570,47201,10004532,61.44,3,0,16.5888
675,130351,19570,47201,10002137,38.9,5,0,17.505
676,130351,19570,47201,10003832,99.39,3,0,40.7499
677,119438,11980,75701,10000804,2.688,3,0.8,-7.392
678,119438,11980,75701,10003614,27.816,3,0.2,4.5201
679,119438,11980,75701,10003553,82.524,3,0.6,-41.262
680,119438,11980,75701,10004632,182.994,3,0.8,-320.2395
681,164511,13630,10024,10003305,14.352,3,0.2,4.6644
682,164511,13630,10024,10002583,64.96,2,0,2.5984
683,164511,13630,10024,10004507,68.6,4,0,18.522
684,168116,14635,27217,10004125,7999.98,4,0.5,-3839.9904
685,168116,14635,27217,10002457,167.44,2,0.2,14.651
686,157784,17845,39212,10003911,479.97,3,0,163.1898
687,157784,17845,39212,10001934,14.62,2,0,6.8714
688,157784,17845,39212,10000304,19.44,3,0,9.3312
689,161480,19285,10035,10004015,191.984,2,0.2,4.7996
690,117135,18325,22980,10004071,104.01,1,0,14.5614
691,117135,18325,22980,10002033,284.82,1,0,74.0532
692,117135,18325,22980,10002444,36.84,3,0,10.3152
693,131534,10165,90036,10002253,166.24,1,0,24.936
694,131534,10165,90036,10000743,33.4,5,0,16.032
695,119291,15550,19013,10003373,198.272,8,0.2,17.3488
696,119291,15550,19013,10002312,47.36,4,0.2,17.76
697,119291,15550,19013,10000927,200.984,7,0.2,62.8075
698,119291,15550,19013,10003510,97.696,4,0.2,31.7512
699,119291,15550,19013,10001118,2.696,1,0.2,0.8088
700,119291,15550,19013,10001575,18.588,2,0.7,-13.6312
701,119291,15550,19013,10001982,4.896,3,0.7,-3.4272
702,114552,13600,44105,10002960,15.072,3,0.2,4.1448
703,163755,10285,98103,10003394,209.88,3,0,35.6796
704,142027,15370,90805,10002774,369.912,3,0.2,-13.8717
705,138527,11470,27511,10001800,10.368,2,0.2,3.6288
706,138527,11470,27511,10001469,166.84,5,0.2,18.7695
707,138527,11470,27511,10002399,15.216,1,0.2,2.2824
708,112158,13165,10035,10003628,119.96,4,0,52.7824
709,112158,13165,10035,10003272,883.92,5,0.2,-110.49
710,112158,13165,10035,10000050,46.72,8,0.2,15.768
711,113887,21550,10035,10004071,55.48,1,0,26.6304
712,146136,10915,32137,10001219,24.448,4,0.2,8.8624
713,100048,19765,10550,10001154,281.34,6,0,109.7226
714,100048,19765,10550,10003012,307.98,2,0,89.3142
715,100048,19765,10550,10001606,299.97,3,0,113.9886
716,153150,13600,98105,10003355,19.92,5,0.2,6.972
717,130092,20365,19901,10000010,9.94,2,0,3.0814
718,108910,16540,43055,10002253,103.056,3,0.2,24.4758
719,104472,12325,84057,10001658,59.808,3,0.2,19.4376
720,104472,12325,84057,10000246,73.32,6,0,21.996
721,112942,19810,90045,10004092,146.82,3,0,73.41
722,142335,17965,48205,10000198,1652.94,3,0,231.4116
723,142335,17965,48205,10000036,296.37,3,0,80.0199
724,117429,17545,19140,10000222,129.92,5,0.2,21.112
725,114713,20695,33012,10004664,45.584,7,0.2,5.1282
726,144113,15355,78745,10001141,17.568,2,0.2,6.3684
727,144113,15355,78745,10002170,55.992,1,0.2,5.5992
728,150861,13900,11572,10001954,182.72,8,0,84.0512
729,150861,13900,11572,10002228,400.032,2,0.4,-153.3456
730,150861,13900,11572,10004634,33.63,3,0,10.089
731,150861,13900,11572,10002965,542.646,3,0.1,102.4998
732,150861,13900,11572,10001317,6.3,2,0,3.024
733,131954,13030,98115,10000736,242.94,3,0,9.7176
734,131954,13030,98115,10003610,179.97,3,0,86.3856
735,131954,13030,98115,10003982,99.696,6,0.2,33.6474
736,131954,13030,98115,10003291,27.936,4,0.2,9.4284
737,131954,13030,98115,10001619,84.98,1,0,18.6956
738,131954,13030,98115,10000138,18.72,5,0.2,6.552
739,132500,14470,94110,10001383,49.98,2,0,8.4966
740,112326,19195,60540,10003223,11.784,3,0.2,4.2717
741,112326,19195,60540,10002743,272.736,3,0.2,-64.7748
742,112326,19195,60540,10004094,3.54,2,0.8,-5.487
743,146710,20875,75220,10004498,51.52,5,0.2,-10.948
744,146710,20875,75220,10002615,3.528,1,0.2,1.1466
745,146710,20875,75220,10004971,4.624,1,0.2,1.6762
746,146710,20875,75220,10004261,55.168,4,0.2,6.2064
747,124429,17785,92105,10002607,567.12,10,0.2,-28.356
748,124429,17785,92105,10001809,359.32,4,0,7.1864
749,150889,19105,60201,10000004,11.992,1,0.2,0.8994
750,126074,19735,48183,10003638,58.05,3,0,26.703
751,126074,19735,48183,10003577,157.74,11,0,56.7864
752,126074,19735,48183,10003478,56.98,7,0,22.792
753,126074,19735,48183,10000546,2.88,1,0,1.4112
754,110499,21895,94110,10002095,1199.976,3,0.2,374.9925
755,135272,17830,90036,10002759,79.92,4,0,28.7712
756,140928,18655,32216,10001095,383.438,4,0.45,-167.3184
757,106803,13285,55016,10002444,24.56,2,0,6.8768
758,106803,13285,55016,10001267,119.8,4,0,47.92
759,117240,12340,10009,10000848,13.128,3,0.2,4.2666
760,133333,11020,54302,10002377,22.72,4,0,10.224
761,112319,10510,90004,10003441,58.32,9,0,27.9936
762,126046,16105,30318,10004484,12.39,3,0,5.6994
763,114923,17020,43229,10003931,107.982,3,0.4,-26.9955
764,162775,12250,71111,10001990,11.36,2,0,5.3392
765,162775,12250,71111,10001532,50.94,3,0,25.47
766,162775,12250,71111,10003174,646.74,6,0,258.696
767,162775,12250,71111,10004187,5.64,3,0,2.7072
768,162775,12250,71111,10000025,572.58,6,0,34.3548
769,106810,10795,33710,10004306,310.88,2,0.2,23.316
770,157245,16810,22204,10003746,641.96,2,0,179.7488
771,104220,11245,50315,10001036,18.28,2,0,9.14
772,104220,11245,50315,10004614,207,3,0,51.75
773,104220,11245,50315,10000301,32.35,5,0,16.175
774,104220,11245,50315,10003910,7.71,1,0,3.4695
775,104220,11245,50315,10004648,40.3,2,0,10.881
776,104220,11245,50315,10002597,34.58,7,0,14.5236
777,165974,12865,45231,10003405,32.76,7,0.2,3.6855
778,144267,18565,94110,10002335,544.008,3,0.2,40.8006
779,144267,18565,94110,10000157,59.94,3,0,28.1718
780,144267,18565,94110,10001947,23.92,4,0,11.7208
781,144267,18565,94110,10003657,4.28,1,0,1.926
782,157014,11785,43229,10001098,32.07,5,0.7,-22.449
783,157014,11785,43229,10002167,24,2,0.2,-2.7
784,157014,11785,43229,10004409,35.49,1,0.5,-15.6156
785,157014,11785,43229,10000057,47.984,2,0.2,0.5998
786,154921,14035,29203,10000056,186.69,3,0,87.7443
787,129567,12565,93534,10000014,17.456,2,0.2,5.8914
788,154620,17110,93534,10004675,348.928,2,0.2,34.8928
789,115938,20830,23223,10001543,143.96,4,0,69.1008
790,115938,20830,23223,10001321,15.42,1,0,4.1634
791,115938,20830,23223,10001132,43.04,8,0,21.0896
792,115938,20830,23223,10003199,332.94,3,0,79.9056
793,105256,15730,28806,10001530,1363.96,5,0.2,85.2475
794,156433,14020,94110,10001569,9.96,2,0,4.5816
795,156433,14020,94110,10003724,21.72,4,0,10.6428
796,151428,19495,55901,10000546,20.16,7,0,9.8784
797,124653,13120,14609,10000176,132.79,7,0,63.7392
798,124653,13120,14609,10002365,12.96,2,0,6.2208
799,124653,13120,14609,10002271,21.56,7,0,10.3488
800,101910,11920,92530,10002647,283.92,5,0.2,17.745
801,105809,14935,92105,10004090,22.23,1,0,7.3359
802,105809,14935,92105,10001580,215.968,2,0.2,18.8972
803,136133,14935,10024,10000576,355.32,9,0,99.4896
804,115504,18130,71203,10003953,12.96,2,0,6.2208
805,135783,14440,94122,10000794,18.28,2,0,6.2152
806,134313,19915,80219,10001897,43.176,3,0.2,4.3176
807,134313,19915,80219,10001795,1983.968,4,0.2,247.996
808,140921,10375,68104,10003347,28.4,2,0,11.076
809,140921,10375,68104,10004901,149.97,3,0,50.9898
810,151995,21910,98026,10003190,11.52,4,0,3.2256
811,151995,21910,98026,10002903,1298.55,5,0,311.652
812,151995,21910,98026,10000240,213.92,4,0,62.0368
813,151995,21910,98026,10001101,25.78,2,0,2.578
814,143686,19015,92704,10000794,18.28,2,0,6.2152
815,143686,19015,92704,10001838,1399.93,7,0,601.9699
816,106565,11110,53209,10000061,51.84,8,0,24.8832
817,149370,13210,19140,10003651,5.344,1,0.2,1.8704
818,140858,12775,19140,10000304,41.472,8,0.2,14.5152
819,140858,12775,19140,10003094,3.168,3,0.7,-2.4288
820,140858,12775,19140,10001394,1228.465,5,0.3,0
821,140858,12775,19140,10004230,31.086,3,0.7,-22.7964
822,140858,12775,19140,10003395,335.52,4,0.2,117.432
823,101434,21325,7109,10002402,239.97,3,0,71.991
824,101434,21325,7109,10003223,9.82,2,0,4.8118
825,102071,18820,94110,10003441,67.8,4,0,4.068
826,102071,18820,94110,10000109,167.97,3,0,40.3128
827,126956,14710,55044,10002280,35,7,0,16.8
828,126956,14710,55044,10000381,37.24,4,0,10.7996
829,126956,14710,55044,10004459,15.28,2,0,7.4872
830,129462,15745,41042,10000665,301.96,2,0,90.588
831,129462,15745,41042,10003884,180.66,3,0,50.5848
832,129462,15745,41042,10001557,191.98,2,0,51.8346
833,129462,15745,41042,10002085,65.99,1,0,17.1574
834,165316,15400,33614,10002956,35.216,2,0.2,2.6412
835,165316,15400,33614,10003266,23.696,2,0.2,6.5164
836,165316,15400,33614,10004002,265.475,1,0.5,-111.4995
837,115987,17020,75701,10001071,51.184,4,0.8,-79.3352
838,156083,15175,38401,10001560,9.664,2,0.2,3.2616
839,137547,13705,76106,10002365,21.072,3,0.2,1.5804
840,100454,11650,10035,10004648,60.45,3,0,16.3215
841,100454,11650,10035,10002578,11.52,4,0,3.3408
842,100454,11650,10035,10001519,186.048,4,0.2,9.3024
843,161669,14095,90036,10001294,37.44,4,0.2,11.7
844,161669,14095,90036,10001636,26.976,4,0.2,8.7672
845,161669,14095,90036,10002503,11.36,2,0,3.2944
846,161669,14095,90036,10004093,14.62,2,0,6.8714
847,114300,10885,40214,10001552,83.72,7,0,23.4416
848,114300,10885,40214,10001891,287.94,3,0,77.7438
849,107503,14725,44052,10003878,48.896,4,0.2,8.5568
850,107755,12760,7036,10000710,115.36,7,0,49.6048
851,152534,13105,93905,10002335,5.16,2,0,1.3416
852,152534,13105,93905,10001870,38.88,6,0,18.6624
853,113747,21670,39212,10003373,185.88,6,0,50.1876
854,123274,14710,10035,10004090,44.46,2,0,14.6718
855,123274,14710,10035,10000736,242.94,3,0,9.7176
856,125612,11260,10035,10001019,39.96,2,0,18.7812
857,125612,11260,10035,10002537,102.3,10,0,26.598
858,125612,11260,10035,10003221,21.36,2,0,5.7672
859,161984,20125,8901,10004569,7.61,1,0,3.5767
860,161984,20125,8901,10000624,7.16,2,0,3.58
861,133851,12445,94122,10001225,7.36,2,0,0.1472
862,133851,12445,94122,10003752,23.1,2,0,10.626
863,134474,10795,32216,10001714,191.472,6,0.2,40.6878
864,134474,10795,32216,10003958,5.248,2,0.2,0.5904
865,134474,10795,32216,10002923,59.184,2,0.2,5.1786
866,149020,10780,22153,10004272,2.89,1,0,1.3583
867,149020,10780,22153,10000965,51.94,1,0,21.2954
868,134362,16945,19140,10004853,15.936,4,0.2,5.1792
869,136742,14740,17602,10003719,44.91,6,0.7,-35.928
870,158099,18910,19143,10000545,1141.47,5,0.7,-760.98
871,158099,18910,19143,10002496,280.782,3,0.4,-46.797
872,131128,21520,3301,10003591,34.44,3,0,17.22
873,148488,20005,10009,10004470,11.36,2,0,5.2256
874,148488,20005,10009,10000315,106.344,7,0.2,37.2204
875,114636,14725,28205,10001790,192.16,5,0.2,67.256
876,116736,12430,3301,10004017,322.59,3,0,64.518
877,116736,12430,3301,10003628,29.99,1,0,13.1956
878,116736,12430,3301,10002049,371.97,3,0,66.9546
879,158638,10765,19120,10003712,5.892,4,0.7,-4.1244
880,111689,14815,10024,10003984,68.472,3,0.2,23.1093
